,S,K,T,r,v_0,theta,kappa,rho,xi,call_price
20,102.7027027027027,70.54630962074451,2.9795628962295626,0.012727272727272728,0.20454545454545453,0.6643434343434345,0.7070707070707071,-0.48261261261261257,0.8149979981642279,20.663319641777033
21,343.04304304304304,326.0637661761987,2.950367033700367,0.03545454545454546,0.8828282828282829,0.12969696969696973,4.242424242424242,0.3399099099099101,0.4063801039615653,70.38642840102655
22,69.34934934934935,68.78994149418372,0.12712712712712712,0.01,0.7883838383838384,0.5685858585858586,5.656565656565657,-0.5063963963963963,0.033004055225671465,8.03362215692143
23,280.2602602602603,302.90152034039494,2.64673006339673,0.07636363636363637,0.09292929292929293,0.16161616161616166,3.0303030303030303,0.8869369369369371,0.3417858105621568,50.730078070163664
24,299.3893893893894,343.648860810037,1.4701368034701365,0.09909090909090909,0.05858585858585859,0.3531313131313132,4.646464646464646,0.47864864864864876,0.6147218370408832,77.76639834603837
25,253.28328328328328,249.2600214848536,2.4569569569569567,0.06454545454545454,0.31616161616161614,0.3212121212121213,6.767676767676767,0.6689189189189191,1.9932815547181186,62.3028062191881
26,103.68368368368368,101.67545602726847,1.382549215882549,0.04727272727272728,0.8141414141414142,0.24939393939393945,0.20202020202020202,-0.6134234234234234,0.16141859768868888,33.60946845172002
27,53.16316316316316,55.669455512828215,0.311061061061061,0.07363636363636364,0.5994949494949495,0.7840404040404042,0.10101010101010101,-0.7957657657657657,0.013545032494839,9.8288202415232
28,27.65765765765766,25.234633499484612,2.337253920587254,0.07363636363636364,0.5136363636363637,0.3052525252525253,8.282828282828282,0.5301801801801802,2.0956471070470206,5.231652543239016
29,418.5785785785786,483.5710112526496,1.6628294961628292,0.040909090909090916,0.5651515151515152,0.09777777777777778,2.2222222222222223,-0.3934234234234234,0.25537260055664746,118.41791666846817
30,449.96996996996995,448.2628506159759,2.658408408408408,0.05363636363636364,0.8656565656565657,0.40898989898989907,3.6363636363636362,0.2071171171171171,0.9754115674313817,146.28714770971527
31,89.45945945945945,91.48924862086325,1.2540874207540873,0.07727272727272727,0.07575757575757576,0.8,6.161616161616162,-0.45684684684684684,2.5803878031674476,26.418670311577614
32,367.0770770770771,373.88426036360426,0.38405071738405067,0.06454545454545454,0.6338383838383839,0.3132323232323233,2.0202020202020203,-0.7065765765765766,0.451569466251922,63.891645056863496
33,206.19619619619618,209.295493365482,0.8891391391391391,0.051818181818181826,0.8742424242424243,0.4568686868686869,2.929292929292929,-0.6114414414414414,0.26366500019287487,54.24183901936018
34,432.3123123123123,439.2458042542912,0.10085085085085084,0.07,0.05858585858585859,0.440909090909091,0.30303030303030304,-0.3121621621621621,0.5148611793213159,15.521445670737242
35,343.5335335335335,387.7908046271544,2.8744577911244575,0.08818181818181818,0.5909090909090909,0.23343434343434347,8.88888888888889,0.2586486486486488,1.6619319328272026,85.99180592471753
36,249.84984984984985,248.11841696930327,1.2190523857190523,0.05000000000000001,0.8742424242424243,0.5366666666666667,0.9090909090909091,-0.5063963963963963,0.4558336721289161,78.00478138042419
37,207.66766766766767,172.5583428759132,2.5299466132799466,0.04545454545454546,0.7626262626262627,0.5207070707070708,3.9393939393939394,0.1813513513513514,1.4212777960021987,54.510596629059535
38,498.5285285285285,516.9678963856002,1.1694194194194192,0.09363636363636364,0.48787878787878786,0.2733333333333334,7.6767676767676765,0.9186486486486487,1.4743951637634838,94.41036465322365
39,280.2602602602603,262.3565980215013,1.3270770770770768,0.08181818181818182,0.6595959595959596,0.6324242424242426,2.727272727272727,-0.7561261261261261,1.632347298751814,64.93327872253191
40,52.18218218218218,53.59617735836141,2.8832165498832163,0.011818181818181818,0.6595959595959596,0.3850505050505051,6.363636363636363,-0.6391891891891892,2.040895019803811,19.966054258314415
41,339.6096096096096,362.4430043790738,2.5503837170503836,0.015454545454545455,0.7111111111111111,0.5286868686868688,4.646464646464646,-0.7561261261261261,0.41490789283697477,154.9654317537832
42,488.7187187187187,488.24876757314195,0.7081247914581248,0.04272727272727273,0.05,0.5047474747474748,2.8282828282828283,-0.4271171171171171,0.06765626158401757,80.66040297969631
43,71.8018018018018,69.36374526540064,0.6876876876876876,0.014545454545454545,0.5651515151515152,0.2573737373737374,2.6262626262626263,0.4271171171171173,0.9450542294422176,12.882539452267343
44,91.42142142142141,93.5811322327489,1.3358358358358355,0.09909090909090909,0.18737373737373736,0.21747474747474752,5.858585858585858,0.9483783783783786,1.339042450626017,13.499398651386317
45,470.08008008008005,453.98539981561095,0.9913246579913246,0.07181818181818182,0.18737373737373736,0.3451515151515152,2.6262626262626263,-0.8889189189189189,0.17251761599542353,72.46828868127845
46,225.3253253253253,221.88016249502647,2.039456122789456,0.06545454545454546,0.7454545454545455,0.5047474747474748,6.96969696969697,-0.20117117117117111,0.1646209958640094,67.91073849762725
47,383.26326326326324,383.15218907066554,2.9737237237237237,0.08363636363636363,0.38484848484848483,0.3531313131313132,0.8080808080808081,-0.6431531531531531,0.4476790046367651,91.1540413716285
48,368.05805805805807,381.2154097547051,1.1548214881548213,0.0590909090909091,0.07575757575757576,0.11373737373737375,2.4242424242424243,-0.07234234234234227,0.3107172846072672,42.55995168806927
49,48.25825825825826,46.253902581419794,2.8189856523189856,0.03545454545454546,0.17878787878787877,0.6483838383838385,9.595959595959595,-0.9107207207207207,2.726007873262019,18.265966543055338
50,317.53753753753756,313.0009722717703,0.18551885218551883,0.06272727272727273,0.19595959595959594,0.01797979797979798,0.9090909090909091,-0.5341441441441441,0.007239449820815384,18.88340610684629
51,43.84384384384384,43.30489040326476,0.12712712712712712,0.020909090909090912,0.5393939393939394,0.21747474747474752,3.7373737373737375,-0.5955855855855856,0.2552508444933416,3.931896248920199
52,150.28028028028027,165.9743650413488,1.0409576242909575,0.049090909090909095,0.15303030303030302,0.6164646464646466,3.8383838383838382,0.6272972972972974,2.0229889580176486,48.200052327166105
53,154.6946946946947,149.9383536153431,2.8627794461127793,0.08090909090909092,0.4535353535353535,0.5047474747474748,3.4343434343434343,-0.06639639639639627,0.9356472929158951,44.388329765367075
54,285.16516516516515,286.5649845065767,0.28770437103770435,0.030000000000000006,0.6166666666666667,0.6005050505050505,5.252525252525253,-0.2507207207207207,1.8277901272207415,45.131861471201226
55,127.22722722722723,113.7912678722105,0.8424257590924257,0.03272727272727273,0.7883838383838384,0.2653535353535354,4.646464646464646,-0.36765765765765757,1.0736036292278734,19.069534745434172
56,93.87387387387388,110.15148009352158,2.019019019019019,0.06181818181818183,0.1702020202020202,0.28131313131313135,1.5151515151515151,0.24477477477477483,0.9112750068597019,27.623746680835634
57,273.3933933933934,362.6467201303784,2.7343176509843174,0.024545454545454547,0.8828282828282829,0.49676767676767686,8.484848484848484,-0.6074774774774774,2.144887815208171,165.52261946297318
58,423.97397397397395,538.1646305344956,2.144561227894561,0.01818181818181818,0.42777777777777776,0.6005050505050505,7.2727272727272725,-0.08225225225225219,1.3638211403765164,249.50540707133965
59,58.55855855855856,64.10212206418785,1.262846179512846,0.03727272727272728,0.5909090909090909,0.3212121212121213,5.858585858585858,0.12189189189189187,0.0077678684676912866,17.228345695514072
60,205.7057057057057,205.77093097014892,1.157741074407741,0.09181818181818183,0.24747474747474746,0.36111111111111116,3.9393939393939394,0.22297297297297303,1.2933420897498242,37.1457430495405
61,437.7077077077077,510.3268336032122,2.477394060727394,0.08545454545454546,0.8398989898989899,0.10575757575757576,1.3131313131313131,-0.6391891891891892,0.4188705571578665,127.17220661601445
62,261.13113113113116,249.18761752111146,0.8862195528862195,0.08090909090909092,0.4535353535353535,0.7042424242424243,7.2727272727272725,-0.5757657657657658,0.044852565400096134,59.15426846667303
63,152.73273273273273,154.11786564209154,0.47747747747747743,0.03909090909090909,0.14444444444444443,0.7042424242424243,5.858585858585858,-0.21504504504504496,2.562032915735073,27.73359973757378
64,172.84284284284283,174.73158163139132,0.2117951284617951,0.028181818181818183,0.3505050505050505,0.19353535353535356,1.2121212121212122,-0.657027027027027,0.3935632903577098,18.635246344699112
65,293.5035035035035,313.49245165253524,0.7723556890223556,0.040909090909090916,0.6080808080808081,0.23343434343434347,5.656565656565657,0.8988288288288289,0.3904087502463837,64.39514250225814
66,422.012012012012,388.17282681727943,0.8511845178511844,0.016363636363636365,0.41919191919191917,0.39303030303030306,6.565656565656566,0.5698198198198199,2.0443784787135257,72.60783122444002
67,214.53453453453454,212.88405837030325,1.6657490824157488,0.024545454545454547,0.6166666666666667,0.07383838383838384,3.9393939393939394,-0.6847747747747748,0.3099783345608189,36.67470882777939
68,432.3123123123123,442.3139904322417,0.7198031364698031,0.07454545454545455,0.7540404040404041,0.2653535353535354,8.484848484848484,-0.3993693693693693,1.389190301797559,75.40030770492635
69,471.55155155155154,472.7221111861445,0.49207540874207534,0.06727272727272728,0.38484848484848483,0.2573737373737374,4.444444444444445,0.5321621621621622,0.05299176800225891,65.7237855156113
70,209.62962962962962,197.99803143369778,0.7227227227227226,0.05636363636363637,0.4535353535353535,0.5207070707070708,1.8181818181818181,-0.10999999999999988,1.1542740204816218,34.9934099727576
71,156.65665665665665,136.5865326476488,1.8672005338672002,0.051818181818181826,0.5737373737373738,0.21747474747474752,0.7070707070707071,-0.9008108108108108,0.047185034360544824,32.9831333986136
72,227.77777777777777,230.15268240637147,0.3986486486486486,0.011818181818181818,0.48787878787878786,0.09777777777777778,8.88888888888889,-0.07036036036036031,0.8987531833544027,26.50635437099108
73,291.54154154154156,305.767545408692,2.8423423423423424,0.041818181818181824,0.25606060606060604,0.49676767676767686,2.8282828282828283,0.2725225225225225,1.597439949501857,113.35230773726538
74,15.885885885885886,16.328473702713435,0.3139806473139806,0.09545454545454546,0.08434343434343435,0.6803030303030304,7.474747474747475,0.7085585585585588,0.08619116265502869,2.322582525350018
75,318.51851851851853,321.91779811135694,0.7198031364698031,0.04818181818181819,0.3419191919191919,0.6005050505050505,5.05050505050505,-0.7085585585585585,0.8357472281049151,71.29504553126546
76,400.4304304304304,413.2360812733867,0.1942776109442776,0.07545454545454545,0.8313131313131313,0.16161616161616166,7.171717171717171,0.19324324324324338,0.5029414396107247,54.76402445780227
77,83.08308308308308,83.2074208310476,1.0146813480146812,0.06454545454545454,0.44494949494949493,0.01797979797979798,1.0101010101010102,0.0029729729729730536,0.066199360023127,14.581177850046824
78,395.5255255255255,354.725457438922,2.0423757090423758,0.0790909090909091,0.1101010101010101,0.04989898989898991,0.7070707070707071,0.6451351351351353,0.050256080377847866,20.694212462515647
79,380.3203203203203,375.61398023307487,0.9124958291624958,0.03727272727272728,0.5737373737373738,0.4728282828282829,2.0202020202020203,0.9701801801801804,0.5202193215150175,92.2467314652522
80,361.68168168168165,378.8459162721844,0.6847681014347681,0.06454545454545454,0.7797979797979798,0.16161616161616166,9.292929292929292,-0.3775675675675675,1.0964410788632026,59.53393994299303
81,435.25525525525524,579.0621437335453,2.3547714381047715,0.026363636363636367,0.15303030303030302,0.2573737373737374,6.666666666666667,0.5559459459459462,1.3796182482438342,211.61851309823436
82,319.4994994994995,314.2672469432495,0.8891391391391391,0.09272727272727273,0.49646464646464644,0.4568686868686869,7.474747474747475,0.442972972972973,1.8547684674397367,62.4800123373328
83,273.88388388388387,270.6834005588214,0.6205372038705372,0.07,0.12727272727272726,0.3850505050505051,5.555555555555555,-0.40729729729729724,1.3416743331771062,37.95441600284309
84,140.47047047047047,150.55503391027517,2.9124124124124124,0.05727272727272728,0.6166666666666667,0.6324242424242426,6.96969696969697,0.224954954954955,0.6657462527129926,61.129949798594446
85,472.5325325325325,442.1119132903876,0.7431598264931598,0.060000000000000005,0.35909090909090907,0.3451515151515152,3.3333333333333335,-0.23090090090090087,1.037085298950275,65.10979611174069
86,358.73873873873873,398.12970470457356,0.784034034034034,0.05727272727272728,0.38484848484848483,0.5366666666666667,0.8080808080808081,-0.7085585585585585,0.7700328694763879,88.3509130727531
87,60.03003003003003,62.77093498502363,1.6015181848515179,0.0790909090909091,0.4535353535353535,0.5366666666666667,0.40404040404040403,0.8611711711711714,0.40013165434888226,17.701272440691106
88,146.84684684684686,131.58069951557675,2.08033033033033,0.028181818181818183,0.6853535353535354,0.7202020202020203,1.1111111111111112,0.1972072072072073,0.8750512104319534,49.984924207696125
89,277.8078078078078,291.7583415359121,2.652569235902569,0.08727272727272728,0.48787878787878786,0.32919191919191926,3.0303030303030303,0.17144144144144158,0.7012918617509639,72.52553827018801
90,139.4894894894895,142.13643975643313,1.5694027360694025,0.05363636363636364,0.8570707070707071,0.12969696969696973,7.6767676767676765,-0.13972972972972963,0.37715067070555225,24.75264974579714
91,73.27327327327328,77.341950412067,0.784034034034034,0.07181818181818182,0.7196969696969697,0.19353535353535356,8.282828282828282,0.12189189189189187,0.6900486698838172,13.102227679426985
92,173.82382382382383,152.04367760831147,2.100767434100767,0.028181818181818183,0.1702020202020202,0.49676767676767686,5.656565656565657,-0.8948648648648648,1.45229222678279,44.12787009660855
93,286.1461461461461,312.2386118694317,0.7227227227227226,0.030909090909090914,0.298989898989899,0.7361616161616162,6.8686868686868685,-0.7997297297297297,0.25466129331153475,88.63048749809714
94,69.34934934934935,63.55140003216331,0.7694361027694361,0.0890909090909091,0.17878787878787877,0.3531313131313132,6.262626262626262,-0.9067567567567567,0.0021052121689221254,8.097991133285756
95,53.16316316316316,44.55570100905241,2.404404404404404,0.09090909090909091,0.3505050505050505,0.36909090909090914,4.444444444444445,-0.6391891891891892,1.0244089699224315,8.3741918986946
96,382.7727727727728,620.7328427508486,2.8306639973306638,0.07272727272727272,0.5823232323232324,0.04989898989898991,2.4242424242424243,0.9880180180180183,0.3618851393857503,183.8343895926712
97,119.37937937937937,116.91041470952479,1.72706039372706,0.03181818181818182,0.5651515151515152,0.7281818181818183,3.7373737373737375,0.08027027027027045,0.9388122393547926,43.65243319276622
98,285.65565565565566,273.93050199545553,0.395729062395729,0.051818181818181826,0.298989898989899,0.6962626262626264,8.383838383838384,-0.5063963963963963,0.1778528562067937,44.31560708021555
99,275.35535535535536,286.5230945015607,0.5942609275942609,0.07272727272727272,0.796969696969697,0.01,8.787878787878787,-0.2507207207207207,0.2815879452617409,32.53792977907269
100,20.79079079079079,19.874090945520898,1.8438438438438436,0.06272727272727273,0.8398989898989899,0.5366666666666667,1.9191919191919191,-0.982072072072072,0.35342407543077187,6.2138512612403805
101,266.52652652652654,260.60104284422147,1.0759926593259925,0.034545454545454546,0.2303030303030303,0.24939393939393945,4.343434343434343,0.17144144144144158,0.2976188657427624,45.260874012029326
102,347.45745745745745,336.4885829185054,0.7869536202869536,0.09818181818181819,0.12727272727272726,0.7361616161616162,1.1111111111111112,-0.6332432432432432,0.5121236485510097,49.67333250705864
103,36.97697697697698,33.50173364278583,1.5314481147814478,0.04272727272727273,0.5222222222222223,0.6084848484848486,1.9191919191919191,0.8591891891891894,0.4268131587450916,10.062230326623007
104,373.45345345345345,441.15973979016746,1.2803636970303636,0.07727272727272727,0.7540404040404041,0.20151515151515154,5.555555555555555,-0.766036036036036,0.9121881001480787,99.97120518518729
105,269.95995995996,283.05493263530894,0.9066566566566566,0.012727272727272728,0.2732323232323232,0.7122222222222223,9.09090909090909,0.1536036036036037,3.263541387885579,86.47561955673972
106,75.72572572572572,76.69698074336299,0.16800133466800132,0.023636363636363636,0.06717171717171717,0.6005050505050505,1.2121212121212122,-0.5281981981981981,0.17270976966416055,4.549116628703163
107,55.12512512512512,51.76775464883926,0.8073907240573907,0.07818181818181819,0.4106060606060606,0.1775757575757576,4.646464646464646,0.39144144144144155,0.15816405019085467,6.166836373693762
108,24.714714714714717,24.21823374323454,1.1956956956956954,0.052727272727272734,0.48787878787878786,0.7760606060606061,7.777777777777778,0.9107207207207209,1.610297375865127,7.905314104277715
109,302.82282282282284,338.34471006166785,2.7839506172839505,0.04636363636363637,0.402020202020202,0.5606060606060607,2.0202020202020203,0.9761261261261263,0.9927987438519462,142.98402063619616
110,327.34734734734735,392.6699873598177,1.283283283283283,0.06181818181818183,0.5565656565656566,0.5606060606060607,0.5050505050505051,-0.36963963963963964,0.7012865178498953,125.13216179702137
111,347.94794794794797,324.5475541748469,2.673006339673006,0.06272727272727273,0.5909090909090909,0.12969696969696973,3.2323232323232323,-0.9662162162162162,0.8817528824951086,51.83647338263806
112,251.3213213213213,228.85367581447952,1.2161327994661326,0.06636363636363637,0.19595959595959594,0.49676767676767686,5.353535353535354,-0.9642342342342343,0.33936249705686616,47.88129134502295
113,382.7727727727728,464.96252776985847,2.658408408408408,0.04727272727272728,0.5651515151515152,0.5925252525252526,0.0,0.33000000000000007,0.0,197.69925732621536
114,151.26126126126127,169.38293198526003,1.262846179512846,0.03272727272727273,0.36767676767676766,0.057878787878787884,5.454545454545454,0.09018018018018026,0.7437039990350484,28.386883743660377
115,367.0770770770771,377.8301385427674,2.1854354354354353,0.020909090909090912,0.6767676767676768,0.2573737373737374,4.94949494949495,0.5797297297297299,0.5384457677785016,113.42679385868885
116,364.62462462462463,412.80928690589377,2.518268268268268,0.07,0.7111111111111111,0.6084848484848486,9.292929292929292,-0.6015315315315315,2.61896869506274,149.86285210823496
117,438.1981981981982,479.63578433952176,0.5037537537537538,0.024545454545454547,0.6338383838383839,0.44888888888888895,7.979797979797979,-0.6154054054054054,1.2646107941105094,104.64679323576276
118,328.3283283283283,234.92198118894777,2.5241074407741073,0.030909090909090914,0.49646464646464644,0.2972727272727273,4.545454545454545,-0.2725225225225225,0.6812649473555739,47.2208849401473
119,276.33633633633633,261.66206446839743,0.6789289289289289,0.09909090909090909,0.07575757575757576,0.01797979797979798,4.444444444444445,-0.42909909909909905,0.24410714389987764,5.42597161982257
120,145.86586586586586,147.8212204467228,0.24683016349683012,0.013636363636363637,0.7712121212121212,0.08181818181818182,6.8686868686868685,0.39738738738738744,0.15175650577174954,19.407721666102663
121,16.866866866866868,17.75801939576447,2.85694027360694,0.08090909090909092,0.547979797979798,0.2972727272727273,3.2323232323232323,-0.9761261261261261,0.7923563513174363,4.268267746050224
122,397.4874874874875,260.7367751054962,2.3868868868868867,0.1,0.26464646464646463,0.3451515151515152,3.8383838383838382,0.902792792792793,1.4599453943571643,26.639580404878668
123,114.47447447447448,112.1266258934442,0.5008341675008341,0.08545454545454546,0.3505050505050505,0.7122222222222223,1.5151515151515151,0.2626126126126127,0.9573401879613579,17.407056650940927
124,381.3013013013013,352.783786978271,0.8249082415749082,0.08454545454545455,0.31616161616161614,0.3451515151515152,3.0303030303030303,0.48855855855855856,0.230194294978772,50.9979414718134
125,246.9069069069069,244.1479582435835,2.7781114447781112,0.08181818181818182,0.5565656565656566,0.15363636363636365,6.8686868686868685,-0.10405405405405399,0.1425146314628706,37.58264218220732
126,379.8298298298298,426.2184540110762,1.3416750083416749,0.08090909090909092,0.6080808080808081,0.11373737373737375,6.161616161616162,-0.5896396396396396,0.24531198869742063,72.99305197411806
127,278.7887887887888,274.7166693287075,2.369369369369369,0.022727272727272728,0.5994949494949495,0.5606060606060607,0.30303030303030304,-0.6431531531531531,0.08810455890170088,109.92917325525423
128,456.8368368368368,449.25693222611886,0.5825825825825826,0.017272727272727273,0.6681818181818182,0.14565656565656568,0.6060606060606061,-0.04459459459459447,0.28264534900998006,97.54289151934172
129,306.2562562562563,346.4806333482798,2.6204537871204536,0.0890909090909091,0.5393939393939394,0.5446464646464647,0.20202020202020202,-0.13378378378378375,0.27517049851105885,110.64895910580812
130,87.49749749749749,90.89809896707112,0.276026026026026,0.023636363636363636,0.7883838383838384,0.4568686868686869,8.383838383838384,0.29828828828828846,1.1608622216750686,15.779282739687885
131,156.16616616616616,127.36356419790512,2.9328495161828494,0.07818181818181819,0.8227272727272728,0.36909090909090914,6.4646464646464645,0.46675675675675676,1.86087899438533,29.07624320963973
132,126.73673673673673,124.74424869549081,0.325658992325659,0.07,0.42777777777777776,0.5606060606060607,4.848484848484849,-0.028738738738738667,0.25906241160500126,17.137390434857814
133,43.84384384384384,43.52114137147058,1.2365699032365698,0.023636363636363636,0.2904040404040404,0.432929292929293,3.6363636363636362,0.0009909909909910919,0.1740675130331495,11.08332660201626
134,375.9059059059059,395.47854686273735,1.8467634300967632,0.06454545454545454,0.48787878787878786,0.8,8.585858585858587,0.8235135135135137,3.3873271742887274,159.43541536453256
135,277.3173173173173,401.3229348670113,2.7197197197197194,0.02545454545454546,0.3333333333333333,0.8,6.666666666666667,-0.213063063063063,1.1017391302207955,223.523088036772
136,43.353353353353356,49.612283455109065,1.4496996996996996,0.04272727272727273,0.8313131313131313,0.20151515151515154,5.252525252525253,0.3557657657657658,0.23594047606920024,12.895026097370042
137,451.44144144144144,539.8519883512265,1.3270770770770768,0.060000000000000005,0.5909090909090909,0.16959595959595963,3.8383838383838382,0.4390090090090091,0.7766768742015585,135.03748036686068
138,394.05405405405406,388.99984605823084,0.09501167834501167,0.049090909090909095,0.9,0.2653535353535354,3.2323232323232323,-0.2824324324324323,0.7590980998041665,39.9654673175998
139,93.38338338338338,88.58591343170708,1.5840006673340004,0.020909090909090912,0.8313131313131313,0.2254545454545455,8.88888888888889,0.05252252252252254,0.5531104048425903,19.307069117246698
140,473.5135135135135,670.2791433065972,2.541624958291625,0.09090909090909091,0.37626262626262624,0.4728282828282829,8.98989898989899,0.8988288288288289,1.4680695267478392,247.0911051666021
141,293.5035035035035,287.43510926900245,0.5271104437771104,0.03272727272727273,0.38484848484848483,0.32919191919191926,6.363636363636363,-0.23090090090090087,0.27455639786446684,43.20158875175067
142,448.008008008008,440.562069522332,1.820487153820487,0.05454545454545455,0.5308080808080808,0.24939393939393945,2.121212121212121,-0.3339639639639639,0.6579385986790609,100.083442513765
143,381.7917917917918,386.68022069962666,2.772272272272272,0.03272727272727273,0.6338383838383839,0.36111111111111116,1.1111111111111112,0.6094594594594596,0.4115867318951212,143.32598311133592
144,474.004004004004,551.3265332456041,1.029279279279279,0.07181818181818182,0.7626262626262627,0.5606060606060607,3.3333333333333335,0.8631531531531533,0.9075919166109695,178.1073836745261
145,411.22122122122124,375.5549783253199,1.1256256256256254,0.023636363636363636,0.13585858585858585,0.6084848484848486,6.161616161616162,-0.31414414414414404,2.053068935368083,93.53221469799088
146,56.5965965965966,49.3999125954993,1.0555555555555554,0.055454545454545465,0.49646464646464644,0.02595959595959596,4.646464646464646,-0.08027027027027023,0.11258882191093712,3.39737371819179
147,359.22922922922925,364.02667011477973,1.3095595595595593,0.08090909090909092,0.5651515151515152,0.20949494949494954,2.525252525252525,0.6649549549549552,0.44995608805655135,70.68622246006804
148,333.7237237237237,309.4537413131261,1.09351017684351,0.07363636363636364,0.6166666666666667,0.5446464646464647,6.363636363636363,-0.8393693693693693,0.068522449499438,71.0760920331877
149,470.08008008008005,462.6777258822314,0.5008341675008341,0.07636363636363637,0.7712121212121212,0.4728282828282829,8.787878787878787,-0.43306306306306297,2.2998609711162947,78.55425990486273
150,448.49849849849846,413.85517750345724,1.4701368034701365,0.04363636363636364,0.36767676767676766,0.7042424242424243,7.171717171717171,0.5143243243243245,2.7932942957941505,130.22030889314266
151,287.1271271271271,285.3436651097714,0.8278278278278278,0.016363636363636365,0.35909090909090907,0.6483838383838385,6.666666666666667,-0.4053153153153153,1.3303269997679719,73.53230355276624
152,295.46546546546546,344.5163943903685,1.4496996996996996,0.017272727272727273,0.31616161616161614,0.5685858585858586,5.151515151515151,0.44693693693693715,1.5941930850252153,131.47831258280195
153,451.44144144144144,461.4611039825949,2.208792125458792,0.055454545454545465,0.2217171717171717,0.6563636363636365,6.767676767676767,-0.649099099099099,0.5698688746203419,168.6617021648884
154,430.35035035035037,430.675165425897,1.7591758425091757,0.017272727272727273,0.8484848484848485,0.5925252525252526,5.757575757575758,-0.6035135135135135,0.04183528720496014,161.84913423223637
155,452.4224224224224,448.182635988178,0.08625291958625292,0.08818181818181818,0.651010101010101,0.28131313131313135,3.4343434343434343,-0.058468468468468426,0.2184570303631205,37.51529542347034
156,21.28128128128128,17.619328617207472,2.0861695028361695,0.05727272727272728,0.9,0.6084848484848486,5.757575757575758,-0.7085585585585585,0.9856827683806126,5.366440178977462
157,302.82282282282284,289.294599076501,0.4716383049716382,0.06636363636363637,0.7797979797979798,0.6005050505050505,4.040404040404041,-0.9087387387387387,1.9647076862751682,49.95779551783083
